Date,Total Volume_lag1,Total Value_lag1,Market Cap_lag1,Closing Price_lag1,Price Change_lag1,Price Change %_lag1,Matched Volume_lag1,Matched Value_lag1,sentiment_score_lag1,Foreign Investor Room_lag1,Remaining Room Shares_lag1,Remaining Room %_lag1,Matched Buy Volume_lag1,Matched Buy Value_lag1,Matched Sell Volume_lag1,Matched Sell Value_lag1,Negotiated Buy Volume_lag1,Negotiated Buy Value_lag1,Negotiated Sell Volume_lag1,Negotiated Sell Value_lag1,Total Buy Volume_lag1,Total Buy Value_lag1,Total Sell Volume_lag1,Total Sell Value_lag1,EPS,P/E,P/B,P/S,Loi nhuan,GT_Khop,KL_Khop,KL_Ban,KL_Mua,Closing Price,MA5,MA10,STD5,STD10
2024-10-04,3631801.0,491217.0,195700041.0,134000.0,-1400.0,-1.03,2300800.0,311077.0,2.0,715619552.0,38888592.0,2.66,162018.0,21946.0,578250.0,78248.0,0.0,0.0,0.0,0.0,162018.0,21946.0,578250.0,78248.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,134100,134780.0,134570.0,834.8652585896721,632.5433669805033
2024-10-07,1468400.0,196794.0,195846086.0,134100.0,100.0,0.07,1468400.0,196794.0,2.0,715619552.0,38953219.0,2.67,190574.0,25528.0,228130.0,30542.0,0.0,0.0,0.0,0.0,190574.0,25528.0,228130.0,30542.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,134100,134700.0,134580.0,886.0022573334675,623.2531142676826
2024-10-08,1901501.0,254742.0,195846086.0,134100.0,0.0,0.0,1330500.0,178342.0,1.0,715619552.0,39329732.0,2.69,143887.0,19292.0,326500.0,43759.0,0.0,0.0,0.0,0.0,143887.0,19292.0,326500.0,43759.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,133800,134280.0,134510.0,637.9655163094633,670.7375708045647
2024-10-09,2108601.0,282819.0,195407951.0,133800.0,-300.0,-0.22,2108600.0,282819.0,2.0,715619552.0,39568205.0,2.71,339777.0,45539.0,740761.0,99312.0,0.0,0.0,0.0,0.0,339777.0,45539.0,740761.0,99312.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,135400,134280.0,134570.0,637.9655163094633,724.2620765686099
2024-10-10,2819900.0,381343.0,197744668.0,135400.0,1600.0,1.2,2619900.0,354277.0,1.0,715619552.0,38954185.0,2.67,842150.0,113874.0,307600.0,41578.0,200000.0,27068.0,200000.0,27068.0,1042150.0,140941.0,507600.0,68646.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,141700,135820.0,135310.0,3344.697295720496,2357.2347264444147
2024-10-11,10102200.0,1412918.0,206945491.0,141700.0,6300.0,4.65,9952200.0,1392002.0,2.0,715619552.0,36402984.0,2.49,2857701.0,399426.0,549300.0,77167.0,20000.0,2788.0,100000.0,14019.0,2877701.0,402214.0,649300.0,91186.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,139600,136920.0,135850.0,3536.523716872262,2672.1817968760042
2024-10-14,3863600.0,543221.0,203878550.0,139600.0,-2100.0,-1.48,3813600.0,536152.0,1.0,715619552.0,36397694.0,2.49,709051.0,99696.0,1384100.0,194429.0,50000.0,7069.0,50000.0,7069.0,759051.0,106765.0,1434100.0,201498.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,137600,137620.0,136160.0,3165.754254518187,2677.976018480276
2024-10-15,5635300.0,781315.0,200957654.0,137600.0,-2000.0,-1.43,5605300.0,777265.0,0.0,715619552.0,40112527.0,2.75,948066.0,131452.0,2211400.0,307226.0,0.0,0.0,30000.0,4050.0,948066.0,131452.0,2241400.0,311276.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,137000,138260.0,136270.0,2440.901472816959,2688.679973518588
2024-10-16,2910800.0,400187.0,201536478.0,137000.0,-600.0,-0.44,2860800.0,392997.0,1.0,715619552.0,36206008.0,2.46,220520.0,30269.0,1079120.0,148270.0,0.0,0.0,0.0,0.0,220520.0,30269.0,1079120.0,148270.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,136300,138440.0,136360.0,2198.4085152673515,2671.3292571302245
2024-10-17,2796001.0,381672.0,200506730.0,136300.0,-700.0,-0.51,2756000.0,376146.0,2.0,715619552.0,37467357.0,2.55,102751.0,14009.0,615129.0,83966.0,20000.0,2826.0,20000.0,2700.0,122751.0,16835.0,635129.0,86666.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,137000,137500.0,136660.0,1260.9520212918492,2542.1775442849357
2024-10-18,3769200.0,518205.0,201536478.0,137000.0,700.0,0.51,2579200.0,351605.0,2.0,715619552.0,39708757.0,2.7,675200.0,91963.0,821300.0,112037.0,0.0,0.0,0.0,0.0,675200.0,91963.0,821300.0,112037.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,137000,136980.0,136950.0,460.43457732885355,2377.7907580123215
2024-10-21,2169401.0,297523.0,201536478.0,137000.0,0.0,0.0,2169400.0,297523.0,0.0,715619552.0,39343287.0,2.67,769240.0,105434.0,609138.0,83506.0,0.0,0.0,0.0,0.0,769240.0,105434.0,609138.0,83506.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,135500,136560.0,137090.0,665.5824516917495,2227.82903792507
2024-10-22,2861300.0,390792.0,199329874.0,135500.0,-1500.0,-1.09,2681300.0,366269.0,1.0,715619552.0,39304816.0,2.67,673600.0,92306.0,1139170.0,155568.0,180000.0,24524.0,180000.0,24524.0,853600.0,116830.0,1319170.0,180092.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,133100,135780.0,137020.0,1620.8022704821215,2350.3191272675977
2024-10-23,6174500.0,828775.0,195799308.0,133100.0,-2400.0,-1.77,6009200.0,806437.0,2.0,715619552.0,39269295.0,2.67,856896.0,115352.0,930841.0,125142.0,65300.0,8738.0,65300.0,8738.0,922196.0,124090.0,996141.0,133880.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,134200,135360.0,136900.0,1721.3366899011942,2469.817807045678
2024-10-24,3015101.0,403480.0,197417484.0,134200.0,1100.0,0.83,3015100.0,403480.0,0.0,715619552.0,39198655.0,2.66,679778.0,91012.0,399648.0,53435.0,0.0,0.0,0.0,0.0,679778.0,91012.0,399648.0,53435.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,134300,134820.0,136160.0,1485.5975228843106,1919.027531503022
2024-10-25,2277201.0,305372.0,197564591.0,134300.0,100.0,0.07,2277200.0,305372.0,1.0,715619552.0,39250210.0,2.67,1087615.0,145790.0,564800.0,75634.0,0.0,0.0,0.0,0.0,1087615.0,145790.0,564800.0,75634.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,134000,134220.0,135600.0,858.4870412533902,1593.0404193797767
2024-10-28,1839000.0,246286.0,197123271.0,134000.0,-300.0,-0.22,1839000.0,246286.0,1.0,715619552.0,39664051.0,2.7,517000.0,69219.0,482354.0,64547.0,0.0,0.0,0.0,0.0,517000.0,69219.0,482354.0,64547.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,134900,134100.0,135330.0,651.9202405202649,1437.6292212450662
2024-10-29,1506001.0,202644.0,198447233.0,134900.0,900.0,0.67,1506000.0,202644.0,2.0,715619552.0,39659396.0,2.7,404303.0,54395.0,34300.0,4601.0,0.0,0.0,0.0,0.0,404303.0,54395.0,34300.0,4601.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,135400,134560.0,135170.0,577.0615218501404,1314.9144458860876
2024-10-30,2649200.0,357688.0,199182767.0,135400.0,500.0,0.37,2459200.0,332036.0,2.0,715619552.0,39337886.0,2.67,887810.0,119864.0,988119.0,133370.0,190000.0,25654.0,190000.0,25654.0,1077810.0,145518.0,1178119.0,159024.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,135900,134900.0,135130.0,777.8174593052023,1282.4022596500179
2024-10-31,2059800.0,279238.0,199918302.0,135900.0,500.0,0.37,1709800.0,231778.0,0.0,715619552.0,38791073.0,2.64,1029167.0,139445.0,225717.0,30577.0,350000.0,47461.0,350000.0,47461.0,1379167.0,186906.0,575717.0,78038.0,5652,5.55,23.8,12.35,2088850000000.0,9420669,70939800,122299500,110238700,135900,135220.0,135020.0,798.1227975693965,1143.872564774748
2024-11-01,1341700.0,182016.0,199918302.0,135900.0,0.0,0.0,1241700.0,168453.0,2.0,715619552.0,38390253.0,2.61,435120.0,59014.0,472700.0,64099.0,100000.0,13563.0,100000.0,13563.0,535120.0,72577.0,572700.0,77662.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,134600,135340.0,134780.0,585.6620185738528,910.1892355133411
2024-11-04,2667500.0,358246.0,198005912.0,134600.0,-1300.0,-0.96,2667500.0,358246.0,2.0,715619552.0,38784259.0,2.64,594113.0,79874.0,973225.0,130734.0,0.0,0.0,0.0,0.0,594113.0,79874.0,973225.0,130734.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,132800,134920.0,134510.0,1298.8456413292536,1060.8696642115658
2024-11-05,3757900.0,501176.0,195357988.0,132800.0,-1800.0,-1.34,3182900.0,424072.0,1.0,715619552.0,38324966.0,2.61,685010.0,91260.0,1443815.0,192329.0,188000.0,25015.0,188000.0,25015.0,873010.0,116275.0,1631815.0,217345.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,132600,134360.0,134460.0,1607.171428317465,1143.2896007184822
2024-11-06,2741100.0,366993.0,195063774.0,132600.0,-200.0,-0.15,1657100.0,220031.0,1.0,715619552.0,38623356.0,2.63,174310.0,23151.0,601011.0,79777.0,93000.0,12377.0,224000.0,30038.0,267310.0,35527.0,825011.0,109814.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,134600,134100.0,134500.0,1385.6406460551018,1140.175425099101
2024-11-07,1801500.0,241407.0,198005912.0,134600.0,2000.0,1.51,1801500.0,241407.0,1.0,715619552.0,39314481.0,2.67,282100.0,37792.0,350200.0,46916.0,0.0,0.0,0.0,0.0,282100.0,37792.0,350200.0,46916.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,135100,133940.0,134580.0,1152.3888232710347,1152.581643287954
2024-11-08,4526500.0,614647.0,198741447.0,135100.0,500.0,0.37,3570500.0,484914.0,1.0,715619552.0,40299796.0,2.74,458500.0,62105.0,276710.0,37518.0,0.0,0.0,0.0,0.0,458500.0,62105.0,276710.0,37518.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,135800,134180.0,134760.0,1418.4498581197715,1191.8239989379144
2024-11-11,2106300.0,286090.0,199771195.0,135800.0,700.0,0.52,2106300.0,286090.0,1.0,715619552.0,40747528.0,2.77,284279.0,38585.0,140213.0,19013.0,0.0,0.0,0.0,0.0,284279.0,38585.0,140213.0,19013.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,138300,135280.0,135100.0,2065.6718035544754,1637.7491328717417
2024-11-12,5292000.0,728542.0,203448868.0,138300.0,2500.0,1.84,5292000.0,728542.0,2.0,715619552.0,40753943.0,2.77,343785.0,47299.0,308550.0,42380.0,0.0,0.0,0.0,0.0,343785.0,47299.0,308550.0,42380.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,136800,136120.0,135240.0,1472.0733677368123,1723.820047323814
2024-11-13,2964700.0,405661.0,201242264.0,136800.0,-1500.0,-1.08,2914700.0,398840.0,0.0,715619552.0,40604167.0,2.76,426486.0,58390.0,763970.0,104380.0,50000.0,6821.0,50000.0,6821.0,476486.0,65211.0,813970.0,111201.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,137800,136760.0,135430.0,1335.2902306240392,1900.3216102076367
2024-11-14,3625400.0,497656.0,202713333.0,137800.0,1000.0,0.73,3455400.0,474344.0,2.0,715619552.0,39940773.0,2.72,803607.0,110301.0,1010800.0,138604.0,170000.0,23312.0,170000.0,23312.0,973607.0,133613.0,1180800.0,161916.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,136000,136940.0,135440.0,1094.5318634009702,1903.3304144752663
2024-11-15,4911301.0,676812.0,200065409.0,136000.0,-1800.0,-1.31,4736300.0,652751.0,1.0,715619552.0,39916513.0,2.71,332810.0,45898.0,1784007.0,245770.0,155000.0,21271.0,155000.0,21271.0,487810.0,67169.0,1939007.0,267041.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,133900,136560.0,135370.0,1732.9166165744964,1949.957264488957
2024-11-18,6563600.0,878197.0,196976164.0,133900.0,-2100.0,-1.54,6563600.0,878197.0,0.0,715619552.0,40154479.0,2.73,523004.0,69859.0,3049097.0,408113.0,0.0,0.0,0.0,0.0,523004.0,69859.0,3049097.0,408113.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,134000,135700.0,135490.0,1720.4650534085254,1805.823911681292
2024-11-19,3993401.0,533015.0,197123271.0,134000.0,100.0,0.07,3903400.0,520995.0,1.0,715619552.0,40112708.0,2.73,1032571.0,137839.0,1244275.0,166004.0,90000.0,12020.0,90000.0,12020.0,1122571.0,149860.0,1334275.0,178024.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,130000,134340.0,135230.0,2909.9828178186895,2367.8635471195767
2024-11-20,9152800.0,1211171.0,191238994.0,130000.0,-4000.0,-2.99,7642800.0,1000801.0,0.0,715619552.0,40311900.0,2.74,1550815.0,202905.0,3233524.0,424029.0,0.0,0.0,700000.0,99400.0,1550815.0,202905.0,3933524.0,523429.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,132400,133260.0,135010.0,2226.656686604381,2529.5805537238193
2024-11-21,9620300.0,1247809.0,194769560.0,132400.0,2400.0,1.85,8460300.0,1092049.0,1.0,715619552.0,41378795.0,2.81,1982202.0,260106.0,3984560.0,510836.0,0.0,0.0,0.0,0.0,1982202.0,260106.0,3984560.0,510836.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,133000,132660.0,134800.0,1627.2676485446393,2607.254835603475
2024-11-22,4329001.0,565732.0,195652201.0,133000.0,600.0,0.45,3176700.0,419155.0,1.0,715619552.0,41246023.0,2.8,643047.0,85038.0,1125832.0,148301.0,1006300.0,127251.0,306300.0,40451.0,1649347.0,212289.0,1432132.0,188752.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,133900,132660.0,134610.0,1627.2676485446393,2595.4875371605003
2024-11-25,5575900.0,755990.0,196976164.0,133900.0,900.0,0.68,2915900.0,389768.0,2.0,720823899.0,49616656.0,3.37,695238.0,92936.0,245643.0,32821.0,0.0,0.0,0.0,0.0,695238.0,92936.0,245643.0,32821.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,133900,132640.0,134170.0,1607.171428317465,2250.4567437645806
2024-11-26,6637700.0,910555.0,196976164.0,133900.0,0.0,0.0,1849700.0,247302.0,2.0,720823899.0,52787600.0,3.59,779616.0,104248.0,259500.0,34673.0,0.0,0.0,700000.0,99505.0,779616.0,104248.0,959500.0,134178.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,135200,133680.0,134010.0,1061.602562167217,2094.145277779068
2024-11-27,4501100.0,607440.0,198888554.0,135200.0,1300.0,0.97,4176100.0,562870.0,2.0,720823899.0,52260516.0,3.55,1580916.0,213138.0,561374.0,75512.0,0.0,0.0,0.0,0.0,1580916.0,213138.0,561374.0,75512.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,138900,134980.0,134120.0,2327.4449510138793,2330.8558275639475
2024-11-28,13316300.0,1835254.0,204331510.0,138900.0,3700.0,2.74,9814300.0,1358066.0,0.0,720823899.0,46583983.0,3.17,5093076.0,704573.0,832973.0,115129.0,950000.0,123620.0,250000.0,34720.0,6043076.0,828193.0,1082973.0,149849.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,139400,136260.0,134460.0,2696.850014368615,2830.0765596240067
2024-11-29,7158700.0,993870.0,205067044.0,139400.0,500.0,0.36,4742700.0,660343.0,1.0,720823899.0,45243503.0,3.08,2265980.0,315542.0,626102.0,87230.0,0.0,0.0,0.0,0.0,2265980.0,315542.0,626102.0,87230.0,5652,5.55,23.8,12.35,2088850000000.0,9384944,68748900,120487000,117352300,144300,138340.0,135500.0,4078.3575125287875,4187.016970482809
2024-12-02,13487700.0,1924458.0,212275283.0,144300.0,4900.0,3.52,11586700.0,1652176.0,2.0,720823899.0,42501270.0,2.89,3286607.0,467109.0,1618291.0,230067.0,841000.0,120264.0,841000.0,120264.0,4127607.0,587373.0,2459291.0,350331.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,142200,140000.0,136320.0,3461.935874622752,4639.15701154614
2024-12-03,7940530.0,1144117.0,209186038.0,142200.0,-1100.0,-0.77,6616800.0,949437.0,0.0,720823899.0,41635233.0,2.83,1699010.0,243964.0,2842500.0,407694.0,323730.0,46680.0,323730.0,46680.0,2022740.0,290644.0,3166230.0,454374.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,145000,141960.0,137820.0,2770.018050482704,4791.149247426034
2024-12-04,6971700.0,1003777.0,213305032.0,145000.0,2800.0,1.97,5103700.0,734265.0,2.0,720823899.0,40933044.0,2.78,1328291.0,191112.0,1715830.0,246740.0,0.0,0.0,0.0,0.0,1328291.0,191112.0,1715830.0,246740.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,143500,142880.0,138930.0,2206.1278294786093,4680.467687932234
2024-12-05,7749101.0,1128988.0,211098428.0,143500.0,-1500.0,-1.03,5609100.0,813743.0,2.0,720823899.0,41817525.0,2.84,733810.0,106438.0,1659634.0,240640.0,500000.0,72530.0,500000.0,72530.0,1233810.0,178967.0,2159634.0,313170.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,148500,144700.0,140480.0,2365.3752345029743,5050.368523407196
2024-12-06,8805101.0,1290825.0,218453774.0,148500.0,5000.0,3.48,4849200.0,707111.0,2.0,720823899.0,43212945.0,2.94,1495080.0,218134.0,984777.0,143761.0,585900.0,85521.0,585900.0,85521.0,2080980.0,303655.0,1570677.0,229283.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,149500,145740.0,142040.0,3156.422025015033,5199.187970785005
2024-12-09,5003200.0,748645.0,219924843.0,149500.0,1000.0,0.67,4541200.0,678952.0,2.0,720823899.0,43377079.0,2.95,1575696.0,235271.0,2269858.0,338821.0,202000.0,30174.0,202000.0,30174.0,1777696.0,265445.0,2471858.0,368995.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,147000,146700.0,143350.0,2464.7515087732477,4527.263092764883
2024-12-10,5899005.0,878028.0,216247170.0,147000.0,-2500.0,-1.67,4539000.0,667467.0,2.0,720823899.0,44419920.0,3.02,616793.0,90662.0,2425113.0,356589.0,0.0,0.0,640000.0,101120.0,616793.0,90662.0,3065113.0,457709.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,149500,147600.0,144780.0,2509.980079602227,3878.9460195035144
2024-12-11,4287206.0,637205.0,219924843.0,149500.0,2500.0,1.7,3597200.0,533506.0,1.0,720823899.0,44137468.0,3.0,1267229.0,187894.0,433115.0,64145.0,0.0,0.0,0.0,0.0,1267229.0,187894.0,433115.0,64145.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,150500,149000.0,145940.0,1322.8756555322952,3653.0656836263993
2024-12-12,9266607.0,1402471.0,221395912.0,150500.0,1000.0,0.67,4816600.0,726231.0,1.0,720823899.0,44530298.0,3.03,1285028.0,193826.0,1361675.0,205209.0,740000.0,104880.0,120000.0,18088.0,2025028.0,298706.0,1481675.0,223297.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,150200,149340.0,147020.0,1379.4926603646718,3051.702621306478
2024-12-13,5657907.0,854566.0,220954591.0,150200.0,-300.0,-0.2,4147900.0,622837.0,0.0,720823899.0,46414388.0,3.16,1181023.0,177254.0,1953326.0,292865.0,0.0,0.0,60000.0,8928.0,1181023.0,177254.0,2013326.0,301793.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,149500,149340.0,147540.0,1379.4926603646718,2978.888681669343
2024-12-16,4864805.0,733167.0,219924843.0,149500.0,-700.0,-0.47,3379800.0,506936.0,1.0,720823899.0,44919347.0,3.05,1928156.0,289214.0,1951873.0,292813.0,0.0,0.0,0.0,0.0,1928156.0,289214.0,1951873.0,292813.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,149900,149920.0,148310.0,438.1780460041329,2380.219410988066
2024-12-17,5671112.0,856142.0,220513271.0,149900.0,400.0,0.27,3291100.0,493650.0,0.0,720823899.0,44943009.0,3.06,1358013.0,203721.0,1386238.0,207915.0,0.0,0.0,0.0,0.0,1358013.0,203721.0,1386238.0,207915.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,148000,149620.0,148610.0,978.2637681116479,2087.7686121258043
2024-12-18,7296205.0,1090438.0,217718239.0,148000.0,-1900.0,-1.27,5947500.0,885470.0,2.0,720823899.0,45102247.0,3.07,1902088.0,283677.0,3996276.0,594852.0,300000.0,44565.0,300000.0,44565.0,2202088.0,328242.0,4296276.0,639417.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,148700,149260.0,149130.0,901.665126307988,1076.052456383432
2024-12-19,3539440.0,526858.0,218747988.0,148700.0,700.0,0.47,2923400.0,435819.0,1.0,720823899.0,45612715.0,3.1,1441405.0,214906.0,797890.0,118971.0,0.0,0.0,0.0,0.0,1441405.0,214906.0,797890.0,118971.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,148100,148840.0,149090.0,841.4273587185052,1109.0035567521043
2024-12-20,5825454.0,864563.0,217865346.0,148100.0,-600.0,-0.4,4805200.0,711171.0,1.0,720823899.0,45076465.0,3.06,1922488.0,284558.0,1183635.0,175151.0,0.0,0.0,0.0,0.0,1922488.0,284558.0,1183635.0,175151.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,149500,148840.0,149090.0,841.4273587185052,1109.0035567521043
2024-12-23,4735902.0,710815.0,219924843.0,149500.0,1400.0,0.95,3538900.0,529889.0,1.0,720823899.0,46591529.0,3.17,2507812.0,375463.0,1925814.0,288448.0,460000.0,68902.0,460000.0,68902.0,2967812.0,444365.0,2385814.0,357350.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,149800,148820.0,149370.0,810.5553651663778,844.6564061465313
2024-12-24,4310913.0,648105.0,220366164.0,149800.0,300.0,0.2,2514800.0,375097.0,0.0,720823899.0,46286637.0,3.15,1086282.0,162070.0,1563724.0,233192.0,456100.0,67989.0,432800.0,64512.0,1542382.0,230060.0,1996524.0,297704.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,150400,149300.0,149460.0,908.2951062292475,905.7838839614963
2024-12-25,4037903.0,607236.0,221248805.0,150400.0,600.0,0.4,2300900.0,345204.0,1.0,720823899.0,46495402.0,3.16,974870.0,146254.0,1021564.0,153119.0,1000000.0,150010.0,1000000.0,150010.0,1974870.0,296264.0,2021564.0,303129.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,150800,149720.0,149490.0,1037.7861051295686,948.0389115314343
2024-12-26,4668104.0,698840.0,221837233.0,150800.0,400.0,0.27,2513100.0,378912.0,2.0,720823899.0,47852405.0,3.25,568811.0,85720.0,653345.0,98478.0,350000.0,52788.0,350000.0,52788.0,918811.0,138508.0,1003345.0,151266.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,149800,150060.0,149450.0,527.2570530585627,922.8578799937704
2024-12-27,2820057.0,422649.0,220366164.0,149800.0,-1000.0,-0.66,2233300.0,334764.0,1.0,720823899.0,48738019.0,3.31,678110.0,101719.0,1129891.0,169411.0,710000.0,106346.0,710000.0,106346.0,1388110.0,208065.0,1839891.0,275757.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,149600,150080.0,149460.0,501.9960159204453,924.0009620004232
2024-12-30,4611705.0,690788.0,220071950.0,149600.0,-200.0,-0.13,2561700.0,382262.0,2.0,720823899.0,49825583.0,3.39,787500.0,117497.0,298700.0,44569.0,0.0,0.0,0.0,0.0,787500.0,117497.0,298700.0,44569.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,150500,150220.0,149520.0,501.9960159204453,973.8811243906381
2024-12-31,3458409.0,519810.0,221395912.0,150500.0,900.0,0.6,1982400.0,296877.0,2.0,720823899.0,49657280.0,3.38,450500.0,67515.0,465700.0,69719.0,0.0,0.0,0.0,0.0,450500.0,67515.0,465700.0,69719.0,5652,5.55,23.8,12.35,2088850000000.0,13050959,96216400,170419800,160185700,152500,150640.0,149970.0,1150.2173707608488,1205.5888372261827
2025-01-02,4803202.0,732417.0,224338050.0,152500.0,2000.0,1.33,3603200.0,548817.0,1.0,720823899.0,50107651.0,3.41,211700.0,32249.0,402000.0,61222.0,0.0,0.0,0.0,0.0,211700.0,32249.0,402000.0,61222.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,152000,150880.0,150300.0,1306.5221008463652,1269.2955176439575
2025-01-03,6190801.0,930773.0,223602516.0,152000.0,-500.0,-0.33,3172800.0,479017.0,0.0,720823899.0,50406417.0,3.43,349600.0,52890.0,1822800.0,274906.0,0.0,0.0,0.0,0.0,349600.0,52890.0,1822800.0,274906.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,149000,150720.0,150390.0,1505.6560032092325,1118.9777080492008
2025-01-06,6446104.0,968671.0,219189308.0,149000.0,-3000.0,-1.97,4336100.0,651136.0,0.0,720823899.0,49583462.0,3.37,939000.0,141019.0,2477200.0,372272.0,60000.0,9010.0,60000.0,9010.0,999000.0,150029.0,2537200.0,381282.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,149300,150660.0,150370.0,1566.2056059151366,1138.273546502157
2025-01-07,3467104.0,517719.0,219630629.0,149300.0,300.0,0.2,3467100.0,517718.0,2.0,720823899.0,49985687.0,3.4,1241900.0,185479.0,1398100.0,208798.0,0.0,0.0,0.0,0.0,1241900.0,185479.0,1398100.0,208798.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,150100,150580.0,150400.0,1586.5055940651455,1125.4628677422447
2025-01-08,4053304.0,610786.0,220807484.0,150100.0,800.0,0.54,3453300.0,519867.0,1.0,720823899.0,50581138.0,3.44,1664600.0,250631.0,1008100.0,151800.0,200000.0,30119.0,200000.0,30119.0,1864600.0,280750.0,1208100.0,181919.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,148300,149740.0,150190.0,1418.802311810916,1306.7772062086933
